nid,field_ligacao_j,field_especificacao_j,field_referencia_j,field_numero_j,field_regiao_j,field_local_j,title,field_data_j,field_tempo_j,field_quantidade_j,field_producao_j,field_rolonum_j,field_tipo_video_j,field_numero_filme_j,field_pais_j,field_genero_j,field_idioma_original_j,field_legenda_j,field_versao_j,field_sistema_j,field_imagem_j,field_direcao_j,field_roteiro_j, field_fotografia_j,field_musica_j,field_elenco_j,field_premiacao_j
47443,561,El Lado Oscuro del Corazón.,51,51.0,,,El Lado Oscuro del Corazón,,123',1.0,Roger Frappier,,Comercial,51.0,Argentina/Canadá,,espanhol,Não,,VHS/NTSC,Colorido,Eliseo Subiela,,,,"Dario Grandinetti, Sandra Ballesteros, Nacha Guevara, André Melançon, Jean Pierre Peguerraz",
47444,562,Emergency in Honduras/Americans All.,53,53.0,,,Emergency in Honduras/Americans all,,33',1.0,Walt Disney Productions,,Comercial,53.0,EUA,,inglês,Não,,VHS/NTSC,Colorido,,,,,,
47445,563,"Water: Friend or Enemy/Winged Scourdg/Wings over Brazil. Sinopse: O filme mostra a contaminação das águas dos rios na América Latina, na década de 40, contaminação esta que se dá pela ""ignorância"" e ""primitivismo"" dos habitantes destas regiões. Os problemas decorrentes desta contaminação (falta de higiene, que leva a doenças que levam à morte) serão sanados através da intervenção da técnica e do progresso norte-americanos.The Winged Scourge. Sinopse: Mostra os pontos de malária espalhados pelo mundo subdesenvolvido e suas conseqüências. Através de uma animação (na qual os EUA são personificados nos Sete Anões), os problemas são facilmente resolvidos pela intervenção do colonizador norte-americano.
Wings Over Brazil. Sinopse: Relata o êxito de Santos Dumont no campo da aeronáutica, o que acontece graças a uma associação entre Brasil e Estados Unidos, já que toda a técnica para os empreendimentos advém do desenvolvimento científico e tecnológico norte-americanos.",56,56.0,,,Water: Friend or Enemy/Winged Scourdg/Wings over Brazil,,33',1.0,Walt Disney Productions,,Comercial,56.0,EUA,,inglês,Não,,VHS/NTSC,Colorido e Preto e Branco,,,,,,
47446,564,"Young Uruguay/Fundo in Chile/Lima Family. Sinopse: Mostra os resultados positivos da influência da cultura norte-americana no ensino uruguaio, em todos os níveis (primário, secundário e universitário). Fundo in Chile. Sinopse: Expõe a inoperância e o primitivismo das técnicas e hábitos do camponês chileno em contraposição aos métodos modernos norte-americanos. Com a mecanização do cultivo no campo e a introdução de novos hábitos, a realidade se transforma e o progresso é finalmente alcançado. Lima Family. Sinopse: O filme apresenta as famílias ricas e bem sucedidas de Lima, no Peru, e o seu estilo de vida nitidamente influenciado pela cultura norte-americana, mas sem perder os traços da cultura peruana. A razão do sucesso destas famílias está dada pelo modelo que adotaram, ou seja, os EUA.",57,57.0,,,Young Uruguay/Fundo in Chile/Lima Family,,56',1.0,Walt Disney Productions,,Comercial,57.0,EUA,,inglês,Não,,VHS/NTSC,Preto e Branco,,,,,,
47447,565,"The Amazon Awakens (O Despertar da Amazônia). Sinopse: O filme faz parte do arquivo de Nelson Rockfeller, que liderou o Office of the Cordinator of Interamerican Affair (OCIAA), agência criada em 1940 para lidar com os assuntos culturais e econômicos interamericanos de interesse dos EUA, no contexto da ""política de boa vizinhança"". Relaciona a Amazônia ao Eldorado, paraíso perdido dos Incas, mas afirma que a região continua inexplorada. Enfatiza a importância  do desenvolvimento das cidades para o progresso da região: Iquitos, no Peru; Manaus e Belém, no Brasil. Apresenta a Fordlândia, no rio Tapajós, fazenda de exploração da borracha implantada por Henry Ford, como exemplo de comunidade auto-suficiente. A Amazônia é qualificada com ""celeiro do mundo, uma região do tamanho dos EUA que continua adormecida"". O seu despertar está diretamente relacionado às oportunidades de exploração e exportação de matéria prima. A mensagem final é clara: ""os homens que aceitarem o desafio verão o verdadeiro Eldorado"".",58,58.0,,,The Amazon Awakens (O Despertar da Amazônia),,38',2.0,Walt Disney Productions,,Comercial,58.0,EUA,,inglês,Não,,VHS/NTSC,Colorido,,,,,,
47448,592,Inconfidentes (Os).  (*),168,168.0,,,Inconfidentes (Os) (*),,,1.0,,,Comercial,168.0,Brasil,,português,Não,,VHS/NTSC,Colorido,Joaquim Pesdro de Andrade,,,,,
47449,593,"Danton, o Processo da Revolução. Sinopse: Em 1791, segundo ano da Revolução Francesa, o líderpopular Danton prega o fim do regime ditatorial, que ajudara a construir. Enfrenta Robespierre, fortemente comprometido com as razões do Estado. O filme aborda os problemas relativos à execução do revolucionário Danton e, através destes acontecimentos, faz uma parábola da vida moderna. Rodado na França, após a interdição  do Sindicato Solidadariedade, do qual o diretor era simpatizante. (*)",169,169.0,,,"Danton, o Processo da Revolução (*)",1982,131',3.0,,,Comercial,169.0,França,,francês,,,VHS/NTSC,Colorido,Andrzej Wajda,,,,"Gérard Depardieu, Wojciech Pszoniak, Patrice Chéreau",
47450,687,ANDES no Caminho Certo. Eleições ANDES - SN - 22 e 24/05/2000 - Chapa 1.,12,12.0,,Brasil,ANDES no Caminho Certo,2000,20',1.0,,,Comercial,0.0,,,,Não,,VHS,Colorido,,,,,,
47451,766,"Como Água para Chocolate. Sinopse: Para ficar mais perto da mulher que ama, camponês aceita casar com uma irmã dela.  Produção estrangeira de maior bilheteria nos EUA até 1993. Baseado no romance de Laura Esquivel.",152,152.0,,,Como Água para Chocolate,1992,144',1.0,Alfonso Arau,,Comercial,152.0,México,,espanhol,,,VHS/NTSC,Colorido,Alfonso Arau,Laura Esquivel,Steven Bernstein,Leo Brower,"Marco Leonardi, Lumi Cavazos, Regina Torné",Prêmio Arieles - Melhor Filme; Festival de Tóquio - Melhor Atriz; Festival Internacional de Chicago - Melhor Roteiro.
47452,767,"Lista de Schindler (A). Sinopse: Durante a II Guerra Mundial, industrial salva centenas de judeus poloneses do extermínio ao empregá-los em sua fábrica de panelas, patrocinada por judeus e pela Gestapo.  
Adaptação do romance de Thomas Keneally, baseado em fatos verídicos.",154,154.0,,,Lista de Schindler (A),1993,195',2.0,"Steven Spielberg, Geral R. Molen, Branko Lustig",,Comercial,154.0,EUA,,inglês,,,VHS/NTSC,Colorido,Steven Spielberg,Steven Zaillian,Janusz Kaminski,John Williams,"Liam Neeson, Ben Kingsley, Ralph Fiennes, Caroline Goodall, Jonathan Sagalle","Vencedor de 7 Oscars: Melhor Filme, Diretor, Trilha Sonora, Fotografia, Montagem, Direção de Arte."
47453,788,"Antes da Chuva. Sinopse: O filme divide-se em três partes que mostram aspectos da desagregação da Federação Iugoslava, da qual resultam conflitos de natureza religiosa (ortodoxos cristãos e muçulmanos) e étnicos - albaneses e macedônios.",200,200.0,,,Antes da Chuva,1994,115',1.0,,,Comercial,200.0,Ingl./Macedônia/França,,inglês,,,VHS/NTSC,Colorido,Milcho Manchevski,Milcho Manchevski,,,"Katrin Cartlidge, Rade Berbedzlia, Gregoire Colin, Labina Mitevska",Indicado ao Oscar 1995 ( como melhor filme estrangeiro)
47454,791,"Korczak, a Tragédia de um Povo. Sinopse: O filme, também conhecido como ""As 200 crianças do Dr. Korczak"", relata a saga de um médico judeu que, em 1942, faz tudo para salvar a vida de duzentas crianças no gueto de Varsóvia.",201,201.0,,,"Korczak, a Tragédia de um Povo",1990,117',1.0,Studio Filmowe/BBC Films,,Comercial,201.0,Polônia,,polonês,,,VHS/NTSC,Colorido,Andrzej Wajda,Agniezka Holland,Wojciech Kilar,,"Wojtek Pszoniak, Ewa Dalkowska, Piotr Kozlowski, Marzena Trybala, Wojcieh Klata",
47455,792,"Lição de Amor. Sinopse: Adaptação do romance ""Amar, Verbo Intransitivo"", de Mário de Andrade.  Uma governanta é contratada para, além de lecionar alemão e piano, propiciar a iniciação sexual de um adolescente da alta burguesia paulistana, no início do século.  (*)",17,17.0,,,Lição de Amor (*),1976,81',1.0,Produções Cinematográficas Luiz Carlos Barreto,,Comercial,17.0,Brasil,,Português,Não,,VHS/NTSC,Colorido,Eduardo Escorel,Eduardo Escorel e Eduardo Coutinho,Murilo Sales,Francis Hime,"Lilian Lemmertz, Rogério Fróes, Irene Ravache, Marcos Taquechel","Margarida de Prata/CNBB; Coruja de Ouro, 1976, 4º Festival de Gramado"
47456,793,"Quilombo. Sinopse: No século XVIII, escravos fugidos organizam uma comunidade clandestina chamada Quilombo dos Palmares, e enfrentam os colonizadores portugueses.",188,188.0,,,Quilombo,1984,119',3.0,Augusto Arraes,,Comercial,188.0,Brasil,,português,Não,,VHS/NTSC,Colorido,Carlos Diegues,Carlos Diegues,Lauro Escorel Filho,Gilberto Gil,"Grande Otelo, Vera Fischer, Antonio Pitanga, Jofre Soares, Zezé Mota, etc.",
47457,794,"Perdidos na Noite. Sinopse: Texano simplório chega a Nova York com o propósito de enriquecer prostituindo-se com mulheres ricas e acaba ligando-se afetivamente a marginal.  Com doses de humor e emoção, o diretor inglês mostra a vida nas sarjetas, ao som de canções de sucesso da época e temas originais de John Barry.",106,106.0,,,Perdidos na Noite,1969,86',1.0,Jerome Hellman,,Comercial,106.0,EUA,,inglês,,,VHS/NTSC,Colorido,John Schlesinger,Waldo Salt,,John Barry,"Dustin Hoffman, Jon Voight, Brenda Vaccaro, Ruth White, Sylvia Miles, John McGiver","Oscar de Melhor Filme, Melhor Direção, Melhor Roteiro Adaptado."
47458,795,"Frankenstein de Mary Shelley. Sinopse: O Dr. Victor Frankenstein é encontrado por capitão da Marinha inglesa no Ártico. Ao explicar como foi parar ali, o cientista confidencia-lhe que, infringindo as leis da natureza, criou um ser à semelhança do homem e que essa criatura precisa ser destruída.",107,107.0,,,Frankenstein de Mary Shelley,1994,118',1.0,American Zoetrope,,Comercial,107.0,EUA/Ing,,inglês,,,VHS/NTSC,Colorido,Kenneth Branagh,,Roger Pratt,Patrick Doyle,"Robert De Niro, Kenneth Branagh, Cheri Lunghi, Tom Hulce, John Cleese",
47459,796,Rashomon.,108,108.0,,,Rashomon,1951,88',1.0,Jingo Minoru,,Comercial,108.0,Japão,,inglês,,,VHS/NTSC,Preto e Branco,Akira Kurosawa,Shinobu Hashimoto e Akira Kurosawa,Kazuo Miyagawa,Fumio Hayasaka,"Toshiro Mifune, Machiko Kyo, Masayuki Mori, Takashi Shimura, Minoru Chiaki, Kichijiro Ueda, Daisuk Kato  Fumiko Homma",Oscar de melhor filme estrangeiro.
47460,797,"Em Nome de Deus. Sinopse: Na França do século XII, a sobrinha de um rico padre apaixona-se por filósofo e professor agregado à Catedral de Notre Dame, então em construção.  Mas as regras canônicas proibem que os professores mantenham relações sexuais.",109,109.0,,,Em Nome de Deus,1988,105',1.0,,,Comercial,109.0,Ing/Iug,,inglês,,,VHS/NTSC,Colorido,Clive Donner,,,,"Derek De Lint, Kim Thomson, Denholm Elliot, Mark Jax, Bernard Hepton, Angela Pleasence.",
47461,798,"Balada de Narayama (A). Sinopse: Numa época não determinada, velhos camponeses com mais de 70 anos são levados para esperar a morte na montanha de Narayama.",110,110.0,,,Balada de Narayama (A),1983,129',1.0,Jiro Tomoda,,Comercial,110.0,Japão,,,,,VHS/NTSC,Colorido,Shohei Imamura,Shohei Imamura,Masao Tochizawa,Sinichiro Kebe,"Ken Ogata, Sumiko Sakamoto, Aki Takejo",Palma de Ouro em Cannes/83.
47462,799,"Trono Manchado de Sangue. Baseado em ""Macbeth"", de W. Shakespeare.",111,111.0,,,Trono Manchado de Sangue,1957,110',1.0,Toho Co.,,Comercial,111.0,Japão,,,,,VHS/NTSC,Colorido,Akira Kurosawa,,,,"Toshiro Mifune, Isuzu Yamada, Minoru Chiaki, Akira Kubo.",
47463,800,"Urca, uma Paixão no Fim do Mundo.",112,112.0,,,"Urca, uma Paixão no Fim do Mundo",1991,114',1.0,Leonid Vereschtcha,,Comercial,112.0,,,,,,VHS/NTSC,Colorido,Nikita Mikhalkov,Nikita MIkhalkov,Villenn Kaluta,,"Bayaerty, Badema, Baoynhexige, Vladmir Gostukhin","Leão de Ouro, Veneza, 1991."
47464,801,Copacabana.,113,113.0,,,Copacabana,1947,92',1.0,Sam Coslow,,Comercial,113.0,EUA,,inglês,,,VHS/NTSC,Preto e Branco,Alfred E. Green,Laslo Vadnay,,,"Carmem Miranda, Groucho Marx",
47465,802,"Mistério de Oberwald (O). Baseado na peça de Jean Cocteau, ""Águia de Duas Cabeças"".",114,114.0,,,Mistério de Oberwald (O),1982,125',1.0,,,Comercial,114.0,Itália,,italiano,,,VHS/NTSC,Colorido,Michelangelo Antonioni,,,,Monica Vitti,
47466,803,Círculo do Vício (O).,115,115.0,,,Círculo do Vício (O),1994,125',1.0,Robert Altman,,Comercial,115.0,EUA,,inglês,,,VHS/NTSC,Colorido,Alan Rudolph,,Jan Kiesser,Mark Isham,"Jennifer Janson Leigh, Matthew Broderick, Campbell Scott",Indicado ao Globo de Ouro de Melhor.
47467,839,"Sociedade dos Poetas Mortos. Sinopse: Alunos de uma escola conservadora dos anos 50 são influenciados por um professor de literatura, que os estimula a pensar por si mesmos, com liberdade e criatividade. A nova filosofia de ensino cria sérios conflitos com a direção do colégio. Abordagem tocante sensível das relações entre o professor, com mais idéias libertárias e, os alunos, reprimidos pela vida escolar tirânica, que é também extensão da tirania familiar.",155,155.0,,,Sociedade dos Poetas Mortos,1989,95',1.0,,,Comercial,0.0,,,,Não,,VHS/NTSC,Colorido,,,,,,
47468,840,"Morte em Veneza. Sinopse: O compositor alemão Gustav Aschenbach parte para Veneza a fim de recompor-se de um trabalho estressante. Lá, conhece, um jovem belíssimo, Tadzio, por quem sente grande atração. Na Veneza vazia e solitária,  pelo temor da cólera asiática, o compositor procura pelo jovem. Baseado em novela que o alemão Thomas Mann (1875-1955) escreveu inspirado na personalidade do compositor austríaco Gustav Mahler (1860-1911) - cujas 3ª e 5ª sinfonias compõem a trilha sonora - carrega as marcas registradas de Visconti (1906-1976). A interpretação de Bogarde é perfeita, assim como a beleza de Mangano (1930-1989) e o requinte do visual.",2,2.0,,Itália,Morte em Veneza,1971,131',1.0,Luchino Visconti,,Comercial,0.0,,,,Não,,VHS,Colorido,,,,,,
47469,861,"Irmãos de Navio. Histórias da Imigração Judaica para o Brasil. Documentário que narra diferentes trajetórias da imigração judaica. Seus personagens têm em comum a escolha do Brasil como destino, e o sonho de conquistar liberdade e trabalho na nova terra. Irmãos de Navio vem do termo ídiche ""shifsbrider"".",44,0.0,,Brasil,Irmãos de Navio.,1996,,1.0,Supernova Vídeo e Comunicação,,Institucional,0.0,,,,Não,,VHS,Colorido,,,,,,
47470,862,Caminhos da Terra. (*),55,48.0,,,Caminhos da Terra (*),,50',1.0,Vertevídeo,,Comercial,0.0,,,,Não,,VHS,Colorido,,,,,,
47471,863,Notícias e Imagens de un Nuevo País. (*),52,52.0,,,Notícias e Imagens de un Nuevo País. (*),,,,,,Comercial,0.0,,,,Não,,,Colorido,,,,,,
47472,864,Transamazônica Não Pode Parar (A). (*),54,54.0,,Brasil,Transamazônica Não Pode Parar (A) (*),,15',,,,Comercial,0.0,,,,Não,,,Colorido,,,,,,
47473,1125,América 92 - Raízes e Trajetórias. O pensamento de Spinoza.,60,21.0,,,América 92 - Raízes e Trajetórias.,18/08/92,,1.0,CAPH-USP,,Institucional,0.0,,,,Não,,,Colorido,,,,,,
47474,1446,"Aprender a História. Zilda Márcia Gricoli Iokoi. Série Educação - 70. Sinopse: Um novo jeito de ver, entender e ensinar História. O que se busca é estabelecer as relações entre o passado e o presente, envolver o aluno com uma História que tenha a ver com sua vida, com o lugar onde mora e o tempo em que vive. O importante é que ele consiga pensar a História.",13,13.0,,Brasil,Aprender a História,1998,21',1.0,,,Comercial,0.0,,,,Não,,VHS,Colorido,,,,,,
47475,1479,Ódio (O). Direção: Mathieu Kassovitz. Documentário sobre os judeus.,85,0.0,,França,Ódio (O),1994,,1.0,,,Comercial,0.0,,,,Não,,VHS/NTSC,Colorido,,,,,,
47476,1480,Luta pela Terra Santa (A) I e II. Documentário sobre os judeus.,103,0.0,,,Luta pela Terra Santa (A) I e II,,,1.0,,,Comercial,0.0,,,,Não,,VHS/NTSC,Colorido,,,,,,
47477,1481,"D. Sebastião - Nordeste & Brasil. Sinopse: Esse o D. Sebastião que Adão Pinheiro - com precisão e sutileza, senso delicado da cor e sentido contemporâneo (de fragmento do fragmento) - torna imagem especular, escrita visual, saudade do que já fomos como homens inteiros, articulados e completos no contexto de culturas que se transformaram, mas seguem inspirando projetos como esse, que visa a reaproximar, por sobre o oceano nações que se reconheçam. Apoio: Universidade do Porto; Câmara Municipal do Porto e Fundação Eng. António de Almeida.",120,0.0,,,D. Sebastião - Nordeste & Brasil,,15',1.0,Adão Pinheiro,,Comercial,0.0,,,,Não,,VHS/NTSC,Colorido,,,,,,
47478,1573,"História da Argentina/A República Perdida (parte 1 e 2). Exibido pela TV Cultura, dividido em 4 partes.",37,37.0,,,História da Argentina/A República Perdida (parte 1 e 2),,,1.0,Miguel Perez,,Comercial,37.0,,,,Não,,VHS/NTSC,Colorido,Miguel Perez,,Andrés Silvart e Rodolfo Denesi,,,
47479,1574,"História da Argentina/A República Perdida (parte 3 e 4). Exibido pela TV Cultura, dividido em 4 partes.",38,38.0,,,História da Argentina/A República Perdida (parte 3 e 4),,,1.0,Miguel Perez,,Comercial,38.0,,,,Não,,VHS/NTSC,Colorido,Miguel Perez,,Andrés Silvart e Rodolfo Denesi,,,
47480,1575,"História da Argentina/A República Perdida (parte 3). Exibido pela TV Cultura, dividido em 4 partes.",39,39.0,,,História da Argentina/A República Perdida (parte 3),,,1.0,Miguel Perez,,Comercial,39.0,,,,Não,,VHS/NTSC,Colorido,Miguel Perez,,Andrés Silvart e Rodolfo Denesi,,,
47481,1576,"Cabeza de Vaca. Sinopse: Baseado no livro ""Naufrágios"", de Allvar Nunez Cabeza de Vaca.O filme baseia-se na ""relación"" escrita por Cabeza de Vaca ao Imperador Carlos V, por volta de 1540, onde o conquistador espanhol relata sua trajetória entre 1527  e 1537,  depois de ficar oito anos vagando entre as tribos de nativos que viviam entre a atual costa do Texas e o golfo da Califórnia (ora como escravo, ora como aliado. Produzido em 1992,  em meio às discussões sobre os 500 anos da conquista, o filme enfatiza as relações de Cabeza de Vaca com os nativos e mostra como esta convivência acaba por alterar a concepção que ele tinha sobre os indígenas e sobre a própria conquista.",40,40.0,,,Cabeza de Vaca,1992,110',3.0,IGUANA,,Comercial,40.0,México,,espanhol,Não,,VHS/NTSC,Colorido,Nicolás Echevarría,Rafael Castañedo,Mario Lavesta,,"Juan Diego, Daniel G.Cacho, Roberto Sosa",
47482,1577,Memórias do Subdesenvolvimento.,42,42.0,,,Memórias do Subdesenvolvimento,1968,104',1.0,,,Comercial,42.0,Cuba,,espanhol,,,VHS/NTSC,Colorido,Tomás Gutierrez Aléa,,,,"Sergio Corriere, Daysi Granados",
47483,1578,"Gabinete do Dr.Caligari (O). Sinopse: Hipnotizado pelo maléfico Dr. Caligari, um sonâmbulo vai assassinando várias pessoas, até se rebelar quando lhe é exigido que mate uma bela jovem. Marco do expressionismo alemão, o filme fascina até hoje pelos cenários criativos e pela iluminação, que remetem a um clima surrealista.",43,43.0,,,Gabinete do Dr.Caligari (O),1919,78',1.0,,,Comercial,43.0,Alemanha,,mudo,,,VHS/NTSC,Preto e Branco,Robert Wiene,,,,"Werner Krauss, Conrad Veidt, Lil Dagover",
47484,1579,"Incrível Exército de Brancaleone (O). Sinopse: O roubo de um título de propriedade leva um cavaleiro trapalhão e sua diminuta brigada a uma viagem pela Europa da Idade Média, em busca de um feudo onde possam se estabelecer. Inspirado no ""Dom Quixote"", de Cervantes, essa crônica implacável arrasa com o mito do herói medieval.",45,45.0,,,Incrível Exército de Brancaleone (O),1965,90',1.0,,,Comercial,45.0,Itália,,italiano,,,VHS/NTSC,Colorido,Mario Monicelli,,,,"Vittorio Gassman, Catherine Spaak, Gian Maria Volonté, Enrico Maria Salerno.",
